CATEGORY,BARCODE,NAME,PRICE,PRICE_NORMALIZED,IMAGE,PL,CATEGORY_NAME,UNIT,DISPLAY,retailer,from,to,name
12,5201037508032,ΒΛΑΧΑΣ 410G ΓΑΛΑ ΕΒΑΠΟΡΕ ΠΛΗΡΕΣ 7.5%,1.17,2.85,5201037508032.jpg,0,Γάλα Εβαπορέ,lt,,bazaar,29-10-2025,04-11-2025,
12,5201037508063,ΒΛΑΧΑΣ 410G ΓΑΛΑ ΕΒΑΠΟΡΕ ΕΛΑΦΡΥ 4%,1.17,2.85,5201037508063.jpg,0,Γάλα Εβαπορέ,lt,,bazaar,29-10-2025,04-11-2025,
12,5208086433643,FARMER 410G ΓΑΛΑ ΠΛΗΡΕΣ ΕΒΑΠΟΡΕ,0.95,2.32,5208086433643.jpg,1,Γάλα Εβαπορέ,lt,,bazaar,29-10-2025,04-11-2025,
13,5201054001349,ΦΑΓΕ 500G TOTAL 5%,2.28,4.56,5201054001349.jpg,0,Γιαούρτι από Γάλα Αγελάδος Χωρίς Γεύσεις,kg,,bazaar,29-10-2025,04-11-2025,
13,5208086449972,ΣΤΡΟΥΓΓΑ 1KG ΓΙΑΟΥΡΤΙ ΣΤΡΑΓΓΙΣΤΟ 10%,2.99,2.99,5208086449972.jpg,1,Γιαούρτι από Γάλα Αγελάδος Χωρίς Γεύσεις,kg,,bazaar,29-10-2025,04-11-2025,
14,5201054018828,ΦΑΓΕ 500G TOTAL 0%,2.28,4.56,5201054018828.jpg,0,Γιαούρτι από Γάλα Αγελάδος Χωρίς Γεύσεις (Χαμηλά Λιπαρά <2%),kg,,bazaar,29-10-2025,04-11-2025,
14,5208086450404,ΣΤΡΟΥΓΓΑ 1KG ΓΙΑΟΥΡΤΙ ΣΤΡΑΓΓΙΣΤΟ 2%,2.99,2.99,5208086450404.jpg,1,Γιαούρτι από Γάλα Αγελάδος Χωρίς Γεύσεις (Χαμηλά Λιπαρά <2%),kg,,bazaar,29-10-2025,04-11-2025,
15,07002,ΧΩΤΟΣ ΦΕΤΑ Π.Ο.Π  ΛΑΡΙΣΑΣ /ΔΟΧΕΙΟ 15KG,8.9,8.9,07002.jpg,0,Τυρί Φέτα,kg,,bazaar,29-10-2025,04-11-2025,
16,5208086414468,ΑΓΡΟΚΤΗΜΑ ΓΚΟΥΝΤΑ 500G ΣΕ ΦΕΤΕΣ (FRESH PACK),3.4,6.8,5208086414468.jpg,1,Τυρί Γκούντα,kg,,bazaar,29-10-2025,04-11-2025,
17,5208086414789,ΑΓΡΟΚΤΗΜΑ 200G / 8-ΦΕΤΕΣ FINESSE ΤΥΡΙ LIGHT (FRESH PACK),1.97,9.85,5208086414789.jpg,1,Τυρί με Χαμηλά Λιπαρά,kg,,bazaar,29-10-2025,04-11-2025,
18,5201106271270,PUMMARO 500G PASSATA ΚΛΑΣΣΙΚΟ,0.75,1.5,5201106271270.jpg,0,Χυμός Τομάτας Διατηρημένος,kg,,bazaar,29-10-2025,04-11-2025,
18,5202908500001,THE RED FARM 500G ΤΟΜΑΤΑ PASSATA,0.49,0.98,5202908500001.jpg,1,Χυμός Τομάτας Διατηρημένος,kg,,bazaar,29-10-2025,04-11-2025,
19,5208086423408,ΑΓΡΟΚΤΗΜΑ 6-ΤΜΧ ΑΥΓΑ MEDIUM,1.49,0.25,5208086423408.jpg,1,Αυγά,τμχ,,bazaar,29-10-2025,04-11-2025,
20,8710448545064,REMIA GOLD 250G ΜΑΡΓΑΡΙΝΗ 80%  /ΑΛΟΥΜΙΝΟΧΑΡΤΟ,0.88,3.52,8710448545064.jpg,0,Μαργαρίνες,kg,,bazaar,29-10-2025,04-11-2025,
21,5208086449019,ΠΑΡΑΔΟΣΙΑΚΟ ΕΚΛΕΚΤΟ 1L ΕΛΑΙΟΛΑΔΟ ΕΞΑΙΡΕΤΙΚΟ ΠΑΡΘΕΝΟ,6.8,6.8,5208086449019.jpg,1,Παρθένο Ελαιόλαδο,lt,,bazaar,29-10-2025,04-11-2025,
22,5208086440979,FARMER 1L ΗΛΙΕΛΑΙΟ,1.75,1.75,5208086440979.jpg,1,Ηλιέλαιο,lt,,bazaar,29-10-2025,04-11-2025,
23,5201262001285,ΜΠΑΡΜΠΑ ΣΤΑΘΗ 1KG ΑΡΑΚΑΣ ΚΤΨ,2.9,2.9,5201262001285.jpg,0,Λαχανικά Κατεψυγμένα,kg,,bazaar,29-10-2025,04-11-2025,
23,5201262001292,ΜΠΑΡΜΠΑ ΣΤΑΘΗ 1KG ΦΑΣΟΛΑΚΙ ΣΤΡΟΓΓΥΛΟ ΚΤΨ,2.85,2.85,5201262001292.jpg,0,Λαχανικά Κατεψυγμένα,kg,,bazaar,29-10-2025,04-11-2025,
23,5208086414543,FARMER 1KG ΑΡΑΚΑΣ ΚΤΨ,1.95,1.95,5208086414543.jpg,1,Λαχανικά Κατεψυγμένα,kg,,bazaar,29-10-2025,04-11-2025,
23,5208086415182,FARMER 1KG ΦΑΣΟΛΑΚΙΑ ΣΤΡΟΓΓΥΛΑ ΚΤΨ,1.95,1.95,5208086415182.jpg,1,Λαχανικά Κατεψυγμένα,kg,,bazaar,29-10-2025,04-11-2025,
24,5200120912039,ROYAL SUGAR 1KG ΖΑΧΑΡΗ  ΛΕΥΚΗ ΚΡΥΣΤΑΛΛΙΚΗ,0.75,0.75,5200120912039.jpg,0,Λευκή Ζάχαρη,kg,,bazaar,29-10-2025,04-11-2025,
25,5201002000233,ΓΙΩΤΗΣ 300G FARINE LACTEE,2.75,9.17,5201002000233.jpg,0,Κρέμες για βρέφη,kg,,bazaar,29-10-2025,04-11-2025,
26,5201037503754,ΔΕΛΤΑ 1L ADVANCE ΓΑΛΑ ΥΨΗΛΗΣ ΠΑΣΤΕΡΙΩΣΗΣ (ΦΙΑΛΗ),2.1,2.1,5201037503754.jpg,0,Γάλα για βρέφη,kg,,bazaar,29-10-2025,04-11-2025,
27,5208086444953,ΚΑΛΗΜΕΡΑ 100G ΚΑΦΕΣ ΕΛΛΗΝΙΚΟΣ,1.79,17.9,5208086444953.jpg,1,Ελληνικός Καφές,kg,,bazaar,29-10-2025,04-11-2025,
28,5208086439508,INSTACOFFEE 200G ΣΤΙΓΜΙΑΙΟΣ ΚΑΦΕΣ CLASSIC,6.8,34,5208086439508.jpg,1,Στιγμιαίος Καφές,kg,,bazaar,29-10-2025,04-11-2025,
29,4000508087486,JACOBS 250G ΕΚΛΕΚΤΟΣ ΚΑΦΕΣ ΦΙΛΤΡΟΥ,5.9,23.6,4000508087486.jpg,0,Γαλλικός Καφές,kg,,bazaar,29-10-2025,04-11-2025,
30,5208086444717,DELISSA 200G ΦΡΟΥΚΤΟΖΗ,1.19,5.95,5208086444717.jpg,1,Γλυκαντικές Ουσίες Κατάλληλες για Διαβητικούς,kg,,bazaar,29-10-2025,04-11-2025,
32,5201399011270,3Α 500G ΦΑΚΕΣ ΨΙΛΕΣ ΕΙΣΑΓΩΓΗΣ,1.95,3.9,5201399011270.jpg,0,Φακές,kg,,bazaar,29-10-2025,04-11-2025,
32,5208086400089,FARMER 500G ΦΑΚΕΣ ΨΙΛΕΣ ΚΑΝΑΔΑ,0.99,1.98,5208086400089.jpg,1,Φακές,kg,,bazaar,29-10-2025,04-11-2025,
33,5208086441310,ΑΓΡΟΚΤΗΜΑ 1L ΦΥΣ. ΧΥΜΟΣ 100% ΠΟΡΤΟΚΑΛΙ ΛΑΚΩΝΙΑΣ,1.49,1.49,5208086441310.jpg,1,Χυμός Πορτοκάλι,lt,,bazaar,29-10-2025,04-11-2025,
35,5201395158733,NEOMAT 2KG ΣΚΟΝΗ ΑΓΡΙΟ ΤΡΙΑΝΤΑΦΥΛΛΟ / 40ΜΕΖ,4.95,0.12,5201395158733.jpg,0,Απορρυπαντικά Πλυντηρίου,μεζ,,bazaar,29-10-2025,04-11-2025,
35,5208086445820,ALLDAY CLEAN 3L 30ΜΕΖ ΥΓΡΟ ΠΛΥΝΤ. ΛΩΤΟΣ ΟΡΧΙΔΕΑ,3.59,0.12,5208086445820.jpg,1,Απορρυπαντικά Πλυντηρίου,μεζ,,bazaar,29-10-2025,04-11-2025,
36,5208086420353,BAZAAR 1L PLUS ΚΑΘΑΡΙΣΤΙΚΟ ΜΠΟΥΚΕΤΟ ΛΟΥΛΟΥΔΙΩΝ,1.35,1.35,5208086420353.jpg,1,Απορρυπαντικά για Σφουγγάρισμα - Χλωρίνες,lt,,bazaar,29-10-2025,04-11-2025,
36,5208086441815,ALLDAY CLEAN 2L ΧΛΩΡΙΟ REGULAR,0.95,0.47,5208086441815.jpg,1,Απορρυπαντικά για Σφουγγάρισμα - Χλωρίνες,lt,,bazaar,29-10-2025,04-11-2025,
37,5208086446322,ALLDAY 1L ΥΓΡΟ ΠΙΑΤΩΝ LEMON,0.99,0.99,5208086446322.jpg,1,Απορρυπαντικά Πιάτων,lt,,bazaar,29-10-2025,04-11-2025,
38,5208086449415,SOFTIES 800G ΧΑΡΤΙ ΚΟΥΖΙΝΑΣ ΛΕΥΚΟ,2.5,3.13,5208086449415.jpg,1,Χαρτί Κουζίνας,kg,,bazaar,29-10-2025,04-11-2025,
39,6920354836077,COLGATE 75ML BAKING SODA,1,13.33,6920354836077.jpg,0,Οδοντόκρεμα,kg,,bazaar,29-10-2025,04-11-2025,
40,5208086432677,BAZAAR SOFTIES 10-ΤΜΧ ΡΟΛΑ ΥΓΕΙΑΣ 3-ΦΥΛΛΑ (112Gx10),3.59,3.21,5208086432677.jpg,1,Χαρτί Υγείας,τμχ,,bazaar,29-10-2025,04-11-2025,
41,5208086450060,ALLDAY 10-ΤΜΧ ULTRA SUPER NIGHT ΣΕΡΒΙΕΤΕΣ,0.99,0.1,5208086450060.jpg,0,Σερβιέτες ή Ταμπόν,τμχ,,bazaar,29-10-2025,04-11-2025,
42,4008713713770,BRUGGEN 500G ΝΙΦΑΔΕΣ ΒΡΩΜΗΣ ΟΛΙΚΗΣ ΑΛΕΣΗΣ,0.96,1.92,4008713713770.jpg,0,Προϊόντα Βρώμης,kg,,bazaar,29-10-2025,04-11-2025,
44,5201109601661,ΠΑΠΟΥΤΣΑΝΗ ΚΑΡΑΒΑΚΙ 125G ΣΑΠΟΥΝΙ ΛΕΥΚΟ,0.76,6.08,5201109601661.jpg,0,Σαπούνι Στερεό,kg,,bazaar,29-10-2025,04-11-2025,
45,5207350000024,SENSI 10-ΤΜΧ ΑΝΟΙΧΤΗ ΠΑΝΑ ΕΝΗΛΙΚΩΝ MEDIUM,4.99,0.5,5207350000024.jpg,1,Πάνες Ακράτειας,τμχ,,bazaar,29-10-2025,04-11-2025,
47,5208086442256,ALLDAY 80-ΤΜΧ ΜΩΡΟΜΑΝΤΗΛΑ ALOE VERA,0.79,0.01,5208086442256.jpg,1,Μωρομάντηλα,τμχ,,bazaar,29-10-2025,04-11-2025,
48,5201410220056,SEPTONA 500ML BABY ΣΑΜΠ & ΑΦΡΟΛ ΒΑΛΣ & ΑΛΟΗ,2.79,5.58,5201410220056.jpg,0,Σαμπουάν για Μωρά,lt,,bazaar,29-10-2025,04-11-2025,
49,5208086440276,JOLLY DOG 300G ΣΚΥΛΟΥ ΠΑΤΕ ΒΟΔΙΝΟ-ΚΑΡΟΤΑ /ΔΙΣΚΑΚΙ,0.89,2.97,5208086440276.jpg,1,Τροφή για Σκύλους,kg,,bazaar,29-10-2025,04-11-2025,
50,5208086439829,JOLLY CAT 100G ΓΑΤΑΣ ΠΑΤΕ ΒΟΔΙΝΟ ΚΑΡΔΙΑ /ΔΙΣΚΑΚΙ,0.45,4.5,5208086439829.jpg,1,Τροφή για γάτες,kg,,bazaar,29-10-2025,04-11-2025,
51,5208086413799,FARMER 1KG ΑΛΕΥΡΙ ΓΙΑ ΟΛΕΣ ΤΙΣ ΧΡΗΣΕΙΣ,0.65,0.65,5208086413799.jpg,1,Αλεύρι,kg,,bazaar,29-10-2025,04-11-2025,
53,5202575007469,CRETA TOSTAKI 160G ΧΩΡ. ΓΛΟΥΤΕΝΗ ΠΑΡΙΖΑ ΦΕΤΕΣ,0.75,4.69,5202575007469.jpg,0,Πάριζα,kg,,bazaar,29-10-2025,04-11-2025,
53,66430,CRETA TOSTAKI ΧΩΡ. ΓΛΟΥΤΕΝΗ ΠΑΡΙΖΑ,3.95,3.95,66430.jpg,0,Πάριζα,kg,,bazaar,29-10-2025,04-11-2025,
54,5208086421121,FARMER 1L 3.5% ΓΑΛΑ ΜΑΚΡΑΣ ΔΙΑΡΚ. ΜΕ ΚΑΠΑΚΙ,1.1,1.1,5208086421121.jpg,1,Γάλα υψηλής παστερίωσης πλήρες,kg,,bazaar,29-10-2025,04-11-2025,
55,5208086421275,FARMER 1L 1.5% ΓΑΛΑ ΜΑΚΡΑΣ ΔΙΑΡΚ.ΜΕ ΚΑΠΑΚΙ,1.05,1.05,5208086421275.jpg,1,Γάλα παστερίωσης με χαμηλά λιπαρά,kg,,bazaar,29-10-2025,04-11-2025,
56,5208086426430,ΑΓΡΟΚΤΗΜΑ 400G ΛΕΥΚΟ ΤΥΡΙ (vacuum),2.58,6.45,5208086426430.jpg,1,Λευκό τυρί,kg,,bazaar,29-10-2025,04-11-2025,
57,5201502117028,AGRINO 500G ΦΑΣΟΛΙΑ ΜΕΤΡΙΑ,2.09,4.18,5201502117028.jpg,0,Φασόλια,kg,,bazaar,29-10-2025,04-11-2025,
57,5208086400058,FARMER 500G ΦΑΣΟΛΙΑ ΜΕΤΡΙΑ ΚΑΝΑΔΑ,1.15,2.3,5208086400058.jpg,1,Φασόλια,kg,,bazaar,29-10-2025,04-11-2025,
58,5201399019054,3Α 500G ΕΛΛΗΝ. ΡΕΒΥΘΙΑ ΧΟΝΔΡΑ Ο.Ε.Π.,3.45,6.9,5201399019054.jpg,0,Ρεβύθια,kg,,bazaar,29-10-2025,04-11-2025,
58,5208086400072,FARMER 500G ΡΕΒΥΘΙΑ ΧΟΝΤΡΑ,1.65,3.3,5208086400072.jpg,1,Ρεβύθια,kg,,bazaar,29-10-2025,04-11-2025,
52,2120246000000,,"15,99","15,99",52_Passias_Spala_Voeia.jpg,0,Μοσχάρι,kg,,egnatia,29-10-2025,04-11-2025,ΠΑΣΣΙΑΣ ΝΕΑΡ. ΒΟΕΙΟ Α/Ο ΣΠΑΛΑ ΣΥΣΚΕΥΑΣΙΑΣ
1,5200385113516,,"1,59","1,59",1_Dialehti_Glase_1000gr.jpg,1,Ρύζι,Kg,,egnatia,29-10-2025,04-11-2025,ΔΙΑΛΕΧΤΗ ΣΟΔΕΙΑ  ΡΥΖΙ ΓΛΑΣΕ 1Kg
2,5200385112601,,"1,29","1,84",2_PetrinosFournos_Pswmi_Tou_Tost_Starenio_700gr.jpg,1,Ψωμί για Tοστ,Kg,,egnatia,29-10-2025,04-11-2025,ΠΕΤΡΙΝΟΣ ΦΟΥΡΝΟΣ ΨΩΜΙ ΤΟΣΤ ΣΤΑΡΕΝΙΟ 700g
3,9300008712730,,"0,69","1,97",3_leuki_fratzola.jpg,1,Ψωμί Φραντζόλα,Kg,,egnatia,29-10-2025,04-11-2025,ΨΩΜΙ ΦΡΑΝΤΖΟΛΑ 350g (BAKE OFF)
4,5203064009292,,"1,29","3,58",4_Forma_Friganies_Sikalis_0.50.jpg,0,Φρυγανιές,Kg,,egnatia,29-10-2025,04-11-2025,FORMA ΦΡΥΓΑΝΙΕΣ  ΣΙΚΑΛΗΣ 4x90g
5,5200385114018,,"0,62","1,24",5_Ellinwn_Stahi_Spaggeti_No6.jpg,1,Μακαρόνια Νο 6,Kg,,egnatia,29-10-2025,04-11-2025,ΕΛΛΗΝΩΝ ΣΤΑΧΥ ΣΠΑΓΓΕΤΙ Νο 6 500g
5,5201013012508,,"0,67","1,34",5_makvel_spaggeti_no6_500g.png,0,Μακαρόνια Νο 6,Kg,,egnatia,29-10-2025,04-11-2025,ΜΑΚΒΕΛ ΣΠΑΓΓΕΤΙ Νο6 500g
6,5202077003518,,"5,16","7,37",6_Passias_Kimas_Hoirinos_700g.jpg,0,Νωπό Χοιρινό,Kg,,egnatia,29-10-2025,04-11-2025,ΠΑΣΣΙΑΣ ΚΙΜΑΣ ΧΟΙΡΙΝΟΣ 700g
7,2947407000000,,"2,69","2,69",7_AmvrosiadisFterougesKotopoulo.jpg,0,Νωπό Κοτόπουλο Ολόκληρο,Kg,,egnatia,29-10-2025,04-11-2025,ΑΜΒΡΟΣΙΑΔΗ  ΦΤΕΡΑ ΚΟΤΟΠΟΥΛΟ ΣΥΣΚΕΥΑΣΜΕΝΟ
8,5200385105351,,"3,99","8,87",8_Eklekto_Galopoula_Kapnisti_Mega_Pack.jpg,1,Γαλοπούλα,Kg,,egnatia,29-10-2025,04-11-2025,ΕΚΛΕΚΤΟ ΓΑΛΟΠΟΥΛΑ ΚΑΠΝΙΣΤΗ 450g ΦΕΤΕΣ  MEGA PACK
9,5200702500869,,"4,95","4,95",9_Kolimbi_Bakalaos_Akefalos.jpg,0,Ψάρια Κατεψυγμένα,Kg,,egnatia,29-10-2025,04-11-2025,KOLYMBI ΦΙΛΕΤΟ   ΜΠΑΚΑΛ. POLL.850g
10,5200385103111,,"1,09","1,05",10_OiFarmes_Mas_Gala_Plires (002).jpg,1,Γάλα Φρέσκο Πλήρες,lt,,egnatia,29-10-2025,04-11-2025,"ΦΑΡΜΕΣ ΒΟΡΕΙΟΥ ΕΛΛΑΔΟΣ ΦΡΕΣΚΟ ΓΑΛΑ 3,5% 1L"
10,5201083010367,,"1,34","1,34",10_Mevgal_Gala_35.jpg,0,Γάλα Φρέσκο Πλήρες,lt,,egnatia,29-10-2025,04-11-2025,"ΜΕΒΓΑΛ ΓΑΛΑ 3,5% 1L                       "
11,5200385103128,,"1,09","1,05",11_OiFarmes_Mas_Gala_Elafry (002).jpg,1,Γάλα Φρέσκο (Χαμηλά Λιπαρά <2%),lt,,egnatia,29-10-2025,04-11-2025,"ΦΑΡΜΕΣ ΒΟΡΕΙΟΥ ΕΛΛΑΔΟΣ ΦΡΕΣΚΟ ΓΑΛΑ 1,5% 1L"
11,5201083010169,,"1,34","1,34",11_Mevgal_Gala_15.jpg,0,Γάλα Φρέσκο (Χαμηλά Λιπαρά <2%),lt,,egnatia,29-10-2025,04-11-2025,"ΜΕΒΓΑΛ ΓΑΛΑ 1,5% 1L       "
12,5202453046108,,"0,89","2,17",12_milk_time_elafri.jpg,0,Γάλα Εβαπορέ,lt,,egnatia,29-10-2025,04-11-2025,MILK TIME ΣΥΜΠ/ΝΟ ΕΛΑΦΡΥ 4% 410g
12,8716200615020,,"1,26","3,15",12_nounou_400g.png,0,Γάλα Εβαπορέ,lt,,egnatia,29-10-2025,04-11-2025,ΝΟΥΝΟΥ ΓΑΛΑ       ΕΒΑΠΟΡΕ 400g
13,5200385103012,,"1,45","2,42",13_Farmes_giaourti_3x200g_plires (002).jpg,1,Γιαούρτι από Γάλα Αγελάδος Χωρίς Γεύσεις,kg,,egnatia,29-10-2025,04-11-2025,ΦΑΡΜΕΣ ΒΟΡΕΙΟΥ ΕΛΛΑΔΟΣ ΓΙΑΟΥΡΤΙ ΑΓΕΛΑΔΟΣ 3x200g
13,5201083320732,,"2,15","3,58",13_mevgal_giaourti agelados_385%_3tem.jpg,0,Γιαούρτι από Γάλα Αγελάδος Χωρίς Γεύσεις,kg,,egnatia,29-10-2025,04-11-2025,"ΜΕΒΓΑΛ ΓΙΑΟΥΡΤΙ  ΑΓΕΛ. 3,85%3x200g"
14,5200385103036,,"1,45","2,42",14_Farmes_giaourti_3x200g_elafry.jpg,1,Γιαούρτι από Γάλα Αγελάδος Χωρίς Γεύσεις (Χαμηλά Λιπαρά <2%),kg,,egnatia,29-10-2025,04-11-2025,ΦΑΡΜΕΣ ΒΟΡΕΙΟΥ ΕΛΛΑΔΟΣ ΓΙΑΟΥΡΤΙ ΑΓΕΛΑΔΟΣ 2% 3x200g
14,5201083322477,,"2,08","3,65",14_mevgal_giaourti only_2%_3tem.jpg,0,Γιαούρτι από Γάλα Αγελάδος Χωρίς Γεύσεις (Χαμηλά Λιπαρά <2%),kg,,egnatia,29-10-2025,04-11-2025,ΜΕΒΓΑΛ ΓΙΑΟΥΡΤΙ  ΟΝLY 2% 3x200g       
15,5205761100258,,"3,99","13,3",15_exarhos_feta_300g.jpg,0,Τυρί Φέτα,kg,,egnatia,29-10-2025,04-11-2025,ΕΞΑΡΧΟΣ ΤΥΡΙ ΦΕΤΑ Π.Ο.Π 300g
16,5201953010091,,"3,79","7,58",16_taste&smile_gouda_500g.jpg,0,Τυρί Γκούντα,kg,,egnatia,29-10-2025,04-11-2025,TASTE&SMILE GOUDA ΣΕ ΦΕΤΕΣ 500g
17,5200385107034,,"1,99","9,95",17_MyCheese_Gouda_Light_200g.jpg,1,Τυρί με Χαμηλά Λιπαρά,kg,,egnatia,29-10-2025,04-11-2025,MY CHEESE GOUDA LIGHT ΣΕ ΦΕΤΕΣ 200ΓΡ
18,5200385116524,,"0,62","1,48",18_Tomatoula_Psilokommenes-400gr.jpg,1,Χυμός Τομάτας Διατηρημένος,kg,,egnatia,29-10-2025,04-11-2025,ΤΟΜΑΤΟΥΛΑ ΨΙΛΟΚ. ΤΟΜΑΤΕΣ 400g
18,5202908500018,,"0,49","1,18",18_Rea_Passata_500g.jpg,0,Χυμός Τομάτας Διατηρημένος,kg,,egnatia,29-10-2025,04-11-2025,REA PASSATA 500g
19,5200104421168,,"3,39","0,23",19_Auga_15ada-Small_53gr (002).jpg,0,Αυγά,τμχ,,egnatia,29-10-2025,04-11-2025,ΑΥΓΑ 15ΑΔΑ 53ΓΡ 
20,3800047745998,,"0,99","3,96",20_Bella_Margarini_plakaki.jpg,0,Μαργαρίνες,kg,,egnatia,29-10-2025,04-11-2025,BELLA ΜΑΡΓΑΡΙΝΗ  ΠΛΑΚΑΚΙ 250g
21,5202898572248,,"6,79","6,79",21_Liofito_Extra_Partheno_Elaiolado_1l (002).jpg,0,Παρθένο Ελαιόλαδο,lt,,egnatia,29-10-2025,04-11-2025,ΛΙΟΦΥΤΟ ΕΛΑΙΟΛΑΔΟ ΕΞ. ΠΑΡΘ.1L
22,5200385116029,,"1,79","1,79",22_DialehtiSodeia_Ilielaio_1L.jpg,1,Ηλιέλαιο,lt,,egnatia,29-10-2025,04-11-2025,ΔΙΑΛΕΧΤΗ ΣΟΔΕΙΑ ΗΛΙΕΛΑΙΟ 1Λ
23,5206783005972,,"1,93","1,93",23_arakas_vlastari_1kg.png,0,Λαχανικά Κατεψυγμένα,kg,,egnatia,29-10-2025,04-11-2025,ΒΛΑΣΤΑΡΙ ΑΡΑΚΑΣ  1Kg
23,5206783090114,,"3,49","4,52",23_EklektiSodeia_Mpamies_No1.jpg,1,Λαχανικά Κατεψυγμένα,kg,,egnatia,29-10-2025,04-11-2025,ΕΚΛΕΚΤΗ ΣΟΔΕΙΑ ΜΠΑΜΙΕΣ No1 750g
24,5200103120017,,"0,79","0,79",24_Royal_Zahari_1kg (002).jpg,0,Λευκή Ζάχαρη,kg,,egnatia,29-10-2025,04-11-2025,ROYAL ΖΑΧΑΡΗ     ΠΑΚΕΤΟ 1Kg
25,5201002000233,,"2,79","9,3",25_farin_lakte_300g.jpg,0,Κρέμες για βρέφη,kg,,egnatia,29-10-2025,04-11-2025,ΓΙΩΤΗΣ ΦΑΡΙΝ     ΛΑΚΤΕ 300g
27,5201530014269,,"2,19","23,05",27_Bravo_ellinikos_95g.png,0,Ελληνικός Καφές,kg,,egnatia,29-10-2025,04-11-2025,BRAVO ΚΛΑΣΣΙΚΟΣ ΚΑΦΕΣ 95g
28,8411010215209,,"5,09","25,45",28_el_cafeto_stigmiaios_vazo_200g.jpg,0,Στιγμιαίος Καφές,kg,,egnatia,29-10-2025,04-11-2025,EL CAFETO ΣΤΙΓΜ. ΚΑΦΕΣ ΒΑΖΟ 200g
29,9002859064401,,"3,99","15,56",29_gina_kafes_250g.jpg,0,Γαλλικός Καφές,kg,,egnatia,29-10-2025,04-11-2025,GINA ΚΑΦΕΣ ΦΙΛΤΡΟΥ 250g
30,4021155109185,,"2,35","32,64",30_Sucofin_Epitrapezio_Glikantiko_1200Τ_72g (002).jpeg,0,Γλυκαντικές Ουσίες Κατάλληλες για Διαβητικούς,kg,,egnatia,29-10-2025,04-11-2025,SUCOFIN ΕΠΙΤΡΑΠ. ΓΛΥΚΑΝΤ.1200Τ 72g
32,5200385113684,,"1,25","2,5",32_dialehti_sodeia_fakes_psiles.jpg,1,Φακές,kg,,egnatia,29-10-2025,04-11-2025,ΔΙΑΛΕΧΤΗ ΣΟΔΕΙΑ  ΦΑΚΕΣ ΨΙΛΕΣ 500g
33,5201156210984,,"1,49","1,49",33_ivi_fisikos_portikali_1l.jpg,0,Χυμός Πορτοκάλι,lt,,egnatia,29-10-2025,04-11-2025,ΗΒΗ ΦΥΣΙΚΟΣ ΧΥΜΟΣ ΠΟΡΤΟΚΑΛΙ 1L
35,5200116071351,,"3,25","1,08",35_Axion_45Mez_3L.jpg,0,Απορρυπαντικά Πλυντηρίου,μεζ,,egnatia,29-10-2025,04-11-2025,AXION ΥΓΡΟ ΠΛΥΝΤΗΡΙΟΥ ΡΟΥΧΩΝ  3L
36,5200250703002,,"0,99","0,99",36_Rex_Ygro_GenikouKatharismou_Kokkina_Louloudia.jpg,0,Απορρυπαντικά για Σφουγγάρισμα - Χλωρίνες,lt,,egnatia,29-10-2025,04-11-2025,REX ΥΓΡΟ ΓΕΝΙΚΟΥ ΚΑΘΑΡΙΣΜΟΥ  1L
37,5200250702258,,"1,69","1,13","37_Rex_Igro_piaton_lemoni_1,5L.jpg",0,Απορρυπαντικά Πιάτων,lt,,egnatia,29-10-2025,04-11-2025,REX ΥΓΡΟ ΠΙΑΤΩΝ ΛΕΜΟΝΙ 1500ml
38,5200385180112,,"2,99","2,99",38_Apalo_Harti_Kouzinas_mega_1kg.jpg,1,Χαρτί Κουζίνας,kg,,egnatia,29-10-2025,04-11-2025,ΑΠΑΛΟ ΧΑΡΤΙ ΚΟΥΖΙΝΑΣ MEGA PACK 1Kg 
39,7891024133545,,"1,39","18,53",39_Colgate_Odontokrema_75ml.jpg,0,Οδοντόκρεμα,kg,,egnatia,29-10-2025,04-11-2025,COLGATE ΟΔ/ΜΑ 75ml HERBAL
40,5200385180099,,"2,39","0,234",40_Apalo_HartiYgeias_Gkofre_10Rola.jpg,1,Χαρτί Υγείας,τμχ,,egnatia,29-10-2025,04-11-2025,ΑΠΑΛΟ ΧΑΔΙ ΧΑΡΤΙ ΥΓΕΙΑΣ ΓΚΟΦΡΕ 10ΡΟΛΑ
41,8700216171311,,"2,49","0,11",41_always_normal_20tem.jpg,0,Σερβιέτες ή Ταμπόν,τμχ,,egnatia,29-10-2025,04-11-2025,ALWAYS ULTRA ΣΕΡΒΙΕΤΕΣ VALUE PACK
42,5202453036680,,"0,99","1,98",42_Sunny_Breakfast_Nifades_Vromis_500g (002).jpg,0,Προϊόντα Βρώμης,kg,,egnatia,29-10-2025,04-11-2025,SUNNY BREAKFAST ΝΙΦΑΔΕΣ ΒΡΩΜΗΣ 500g
43,5200385190258,,"1,79","4,48",43_Glam_Sampouan_Kanonika_400ml.jpg,0,Σαμπουάν,lt,,egnatia,29-10-2025,04-11-2025,GLAM ΣΑΜΠΟΥΑΝ ΛΙΠΑΡΑ 400ml
43,5202663030140,,"1,89","3,78",43_Farcom_Vital_Sampouan_Pikramugdalo_500ml.jpg,0,Σαμπουάν,lt,,egnatia,29-10-2025,04-11-2025,FARCOM VITAL ΣΑΜ.ΠΙΚ/ΓΔΑΛΟ 500ml
